failure_mode,vehicle_id,length_of_study_time_step,in_study_repair,Spec_0,Spec_1,Spec_2,Spec_3,Spec_4,Spec_5,Spec_6,Spec_7,severity_anomaly_at_end,severity_signed_at_end,severity_pctdev_at_end,first_flag_time_step,lead_time,detected_within_lookback
component_x,31326,173.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat2,Cat4,0.6131641800163696,-0.1726038241494299,31.020079,,,False
component_x,31327,144.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4,0.6330488316252618,0.5272492313080047,56.56096,,,False
component_x,31328,147.2,0,Cat1,Cat7,Cat5,Cat2,Cat0,Cat3,Cat5,Cat4,0.9033256860039782,-0.7588235557017776,53.175488,,,False
component_x,31329,147.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7,0.5109873841185493,-0.4417002929641032,28.555489,93.4,53.79999847412108,True
component_x,31330,140.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4,1.5970119793592115,-0.6477438456619365,151.18416,,,False
component_x,31331,129.0,0,Cat0,Cat12,Cat2,Cat3,Cat0,Cat0,Cat0,Cat5,1.7394969073893574,1.6932530314179328,391.28824,128.0,1.0,True
component_x,31332,151.6,0,Cat0,Cat14,Cat0,Cat0,Cat0,Cat0,Cat1,Cat4,0.44702650373665925,0.26339198921400286,34.895252,,,False
component_x,31333,156.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7,0.6094707111558931,0.4854792632880544,30.775175,,,False
component_x,31335,151.6,0,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.8526248700679745,-0.5219151423493645,31.37416,,,False
component_x,31336,145.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,1.1687653628655834,-0.4079805523673173,104.54168,,,False
component_x,31338,153.4,0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat4,1.3346460404255236,0.5683019648089725,133.8143,,,False
component_x,31339,130.4,0,Cat0,Cat17,Cat2,Cat1,Cat0,Cat1,Cat0,Cat7,1.177452273315939,-1.177452273315939,92.92001,,,False
component_x,31341,162.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat7,0.22895916608739808,0.05299493325644152,9.970107,29.6,132.79999961853028,False
component_x,31342,153.2,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat7,0.43856628482138066,-0.27912816785175826,27.785986,,,False
component_x,31343,165.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat2,Cat0,Cat4,0.6873761198785888,0.013417738097327095,46.18965,,,False
component_x,31344,156.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,0.8161418961176471,0.572295728989414,66.69266,,,False
component_x,31346,139.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.5403490889748278,0.38854577581153965,50.61092,,,False
component_x,31347,142.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.9057099176978456,0.7920633213870282,75.13092,,,False
component_x,31349,148.8,0,Cat0,Cat0,Cat5,Cat2,Cat1,Cat0,Cat2,Cat7,0.8382670691021986,0.14418529619174902,72.28434,95.8,52.9999969482422,True
component_x,31350,141.4,0,Cat0,Cat8,Cat10,Cat3,Cat0,Cat0,Cat0,Cat4,1.0391687909034182,0.14462549920029252,46.399586,,,False
component_x,31351,176.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.6158164601177236,-0.5627314438266365,38.98091,,,False
component_x,31353,144.2,0,Cat1,Cat9,Cat3,Cat0,Cat0,Cat1,Cat4,Cat7,0.9331104608859802,0.6642705152139179,30.668718,,,False
component_x,31354,136.4,0,Cat1,Cat13,Cat0,Cat0,Cat0,Cat2,Cat4,Cat4,1.5777763959610172,0.712297534139677,143.44069,135.6,0.7999938964843807,True
component_x,31356,140.2,0,Cat0,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,Cat6,1.3124560437869655,0.06915183707184269,77.32437,,,False
component_x,31357,142.8,0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat3,Cat5,1.058906447010161,-0.621402676664279,92.45588,,,False
component_x,31358,132.6,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,0.58376876411926,-0.11934041622932433,30.696348,,,False
component_x,31360,150.8,0,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat0,Cat6,0.2675758747384152,-0.006399086590994964,16.45601,,,False
component_x,31362,169.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4,0.43888019979816023,-0.15821719596020536,29.011116,,,False
component_x,31363,141.0,0,Cat1,Cat9,Cat3,Cat1,Cat0,Cat0,Cat4,Cat6,0.8831363727065392,-0.6034208018504377,25.099998,,,False
component_x,31365,138.6,0,Cat0,Cat10,Cat10,Cat3,Cat0,Cat0,Cat2,Cat5,1.4000372733196533,1.1753865299122508,118.663216,,,False
component_x,31367,142.4,0,Cat1,Cat10,Cat0,Cat3,Cat0,Cat0,Cat3,Cat5,1.324872458044801,0.07329691274043872,67.46582,,,False
component_x,31368,146.8,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat2,Cat4,0.6719352179417495,0.5244609714407642,48.340454,,,False
component_x,31370,131.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.4495113352707815,-0.26017626534483146,36.121506,,,False
component_x,31371,128.8,0,Cat1,Cat10,Cat0,Cat3,Cat0,Cat0,Cat3,Cat5,0.9005283585968055,-0.5014283166898313,55.451447,,,False
component_x,31372,179.2,0,Cat0,Cat3,Cat2,Cat0,Cat0,Cat1,Cat2,Cat6,0.4557624857651863,0.16616227581201198,20.560415,,,False
component_x,31373,146.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat2,Cat4,0.9137000892941428,-0.8566725723901527,47.213093,,,False
component_x,31374,154.2,1,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4,0.7763642146898486,0.3049500492940646,37.559017,,,False
component_x,31375,165.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7,0.5201030918077365,-0.13324271621366193,17.396444,119.8,45.79999694824218,True
component_x,31377,158.4,0,Cat0,Cat13,Cat2,Cat1,Cat0,Cat0,Cat0,Cat6,0.4526716132999585,0.2552370190782522,27.316261,,,False
component_x,31378,140.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.7710665959585025,-0.3573699766750003,63.008312,,,False
component_x,31379,140.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4,0.9507467323492315,0.5517534656317312,79.654686,,,False
component_x,31381,174.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat7,0.9805730835090811,0.9805730835090811,77.156784,,,False
component_x,31382,148.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.3131344566424307,-0.03056189801215027,26.716467,,,False
component_x,31383,149.8,0,Cat0,Cat13,Cat2,Cat1,Cat0,Cat0,Cat0,Cat6,0.5881967065181835,-0.2185702420301954,23.179258,119.4,30.399998474121105,True
component_x,31384,155.2,0,Cat0,Cat14,Cat1,Cat3,Cat0,Cat0,Cat0,Cat4,0.5737820333014388,0.21380189290847795,35.51594,,,False
component_x,31385,158.8,0,Cat0,Cat13,Cat0,Cat0,Cat0,Cat0,Cat1,Cat4,0.8256800723561929,0.4431739232509469,68.43575,,,False
component_x,31387,169.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat5,0.776654910263899,-0.4967234506668048,53.143097,,,False
component_x,31388,166.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.35580874256608,0.1379776114938151,40.91212,,,False
component_x,31390,161.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7,0.5162032483839041,-0.04462900331545574,17.497438,99.0,62.599999999999994,False
component_x,31391,135.2,0,Cat0,Cat12,Cat0,Cat0,Cat0,Cat0,Cat0,Cat7,0.8183125378207032,-0.68908381431577,22.647474,,,False
component_x,31392,166.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,1.0206659065427772,-0.5653288307595558,78.05974,,,False
component_x,31393,164.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat5,0.43975867499280213,0.2169809747192586,33.78958,,,False
component_x,31395,146.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,1.092306671465184,0.3388320613635895,125.82599,,,False
component_x,31396,133.8,0,Cat0,Cat7,Cat4,Cat0,Cat0,Cat0,Cat0,Cat7,0.6857060857620425,0.011967008910015639,33.202404,,,False
component_x,31399,149.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4,0.9321479410065993,-0.9321479410065993,52.770885,12.2,137.20000019073487,False
component_x,31401,172.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7,0.3878439384994326,0.29355591693276434,24.109983,,,False
component_x,31403,166.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,1.0768724828350196,0.9970043312174951,71.17265,,,False
component_x,31404,155.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7,0.5078859819057117,0.26494644614592683,27.267817,,,False
component_x,31408,154.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.9567358640039748,-0.00960015522020726,49.838345,,,False
component_x,31409,131.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4,0.9326264841865325,0.7700154053782655,123.28757,,,False
component_x,31410,163.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.5676981261670476,0.4846175744126824,35.23197,,,False
component_x,31411,162.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.6920585109017151,0.5471570389226428,57.253246,,,False
component_x,31413,153.8,0,Cat1,Cat1,Cat1,Cat2,Cat0,Cat0,Cat3,Cat5,0.6841507700321031,0.15170248204804562,44.53848,,,False
component_x,31414,144.0,0,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat0,Cat4,1.1251570675201947,-0.5358048028513244,61.588154,,,False
component_x,31415,141.2,0,Cat0,Cat9,Cat3,Cat1,Cat0,Cat0,Cat0,Cat7,1.2297537515488506,-0.4456050636640407,65.63395,,,False
component_x,31416,170.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat7,0.4213967984560027,0.16661798614290338,16.777853,128.8,41.59999694824219,True
component_x,31417,152.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,1.3167998928079632,-0.02461003016112458,76.21662,,,False
component_x,31418,156.4,0,Cat1,Cat1,Cat1,Cat2,Cat0,Cat0,Cat3,Cat5,0.7602451518709157,0.42893627236306414,68.69033,,,False
component_x,31419,145.0,0,Cat0,Cat7,Cat4,Cat0,Cat0,Cat0,Cat0,Cat7,0.4227943713677697,0.2634075835967194,21.915197,,,False
component_x,31420,142.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4,0.6670237913901875,-0.5841905084026249,43.246357,,,False
component_x,31422,145.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,2.5609423544072154,2.234213662285103,684.58673,87.2,58.20000305175782,True
component_x,31423,150.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7,0.7273059499151606,-0.5836748244580305,77.63846,,,False
component_x,31426,175.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat7,0.6707201217775038,-0.11865951646563261,13.151802,,,False
component_x,31427,159.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4,0.6771659354021299,0.6323814658981279,42.077026,,,False
component_x,31430,157.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat2,Cat4,0.5052672012074011,-0.4405484692899189,36.746822,,,False
component_x,31431,159.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,1.0372009030890605,1.0081500826580816,119.424995,,,False
component_x,31433,157.6,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat7,0.5340272634016764,-0.112173164037959,13.25933,,,False
component_x,31434,150.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4,0.3906403314668347,0.23217662350930127,45.946346,,,False
component_x,31435,124.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat7,0.5112596406337916,-0.4013920622166261,22.180124,,,False
component_x,31436,166.2,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat2,Cat4,0.5368353020613071,-0.11863674016773347,25.007055,,,False
component_x,31437,170.2,0,Cat0,Cat7,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4,1.2138040511031498,-0.2573859138970543,51.98465,,,False
component_x,31438,137.0,0,Cat0,Cat18,Cat1,Cat2,Cat0,Cat0,Cat1,Cat5,0.7715448844171372,0.7402307912237754,227.20058,,,False
component_x,31439,171.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat2,Cat5,1.0156418090879737,-0.8131156080102867,58.75713,,,False
component_x,31440,157.8,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4,0.4344158844317912,0.04293418197211596,17.316538,41.2,116.59999923706056,False
component_x,31441,139.8,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat7,0.4130308399707485,0.08244997962624194,18.730528,93.0,46.80000000000001,True
component_x,31442,124.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.938554802638495,-0.03287197097631509,43.020496,,,False
component_x,31443,151.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat2,Cat7,1.1978664767758536,-1.0123622614838406,61.16329,,,False
component_x,31445,170.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.445714064495049,0.37343045516723145,34.552647,,,False
component_x,31446,144.2,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat2,Cat0,Cat4,0.6606720931703365,-0.49944258741510844,39.70923,,,False
component_x,31448,133.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7,0.4957632260765936,0.4452543495756022,42.44348,,,False
component_x,31449,140.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4,0.46033825553077273,0.1524465800667742,36.742683,,,False
component_x,31450,134.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.7358895238981077,0.42246712944098525,36.469345,,,False
component_x,31453,145.0,0,Cat1,Cat1,Cat1,Cat1,Cat0,Cat0,Cat5,Cat4,1.74878474701788,-0.045241915297719815,243.19731,,,False
component_x,31456,175.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat7,0.24719901729173743,0.05133317767749948,14.482014,8.4,166.60000038146973,False
component_x,31457,176.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.7705231932876169,0.4897160078673391,39.844963,100.8,75.5999969482422,False
component_x,31458,145.2,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat2,Cat4,0.42837167006121124,-0.3746766940160251,26.061453,75.2,70.0000030517578,False
component_x,31461,150.6,0,Cat1,Cat1,Cat1,Cat2,Cat0,Cat0,Cat3,Cat5,0.9947662379633974,0.7742922097830319,105.7253,121.6,29.0000015258789,True
component_x,31462,150.2,0,Cat0,Cat13,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,1.3427858172668576,-0.02742891631816639,119.6627,,,False
component_x,31463,164.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat2,Cat4,1.0240100806761439,-1.0240100806761439,58.13106,,,False
component_x,31464,161.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.6991702563526173,-0.40075231103079584,26.338415,,,False
component_x,31466,146.8,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat2,Cat4,1.3049397737635806,-0.2169314926589029,86.764946,,,False
component_x,31467,140.6,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat2,Cat4,1.1842779064609161,-1.094223874914863,64.88758,93.4,47.19999847412109,True
component_x,31471,153.2,0,Cat0,Cat10,Cat0,Cat2,Cat0,Cat1,Cat0,Cat4,0.5626949759298198,0.3015301521505321,48.661144,,,False
component_x,31472,138.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.8722882081437371,0.5517143226603713,107.91477,,,False
component_x,31473,166.4,0,Cat0,Cat9,Cat3,Cat1,Cat0,Cat0,Cat0,Cat4,0.6382878891998165,-0.2658429352156191,56.09911,54.8,111.60000076293946,False
component_x,31475,141.8,0,Cat0,Cat15,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,1.8183364394822146,0.22649311115673618,96.264885,,,False
component_x,31477,144.8,0,Cat1,Cat9,Cat3,Cat2,Cat0,Cat0,Cat3,Cat5,0.44470012371807804,0.26211932872784355,38.061474,,,False
component_x,31478,156.4,0,Cat0,Cat10,Cat13,Cat2,Cat1,Cat0,Cat2,Cat4,0.7024241183178387,-0.2766690630817385,30.191683,,,False
component_x,31482,142.2,0,Cat1,Cat9,Cat3,Cat1,Cat0,Cat1,Cat4,Cat7,0.9544983919036084,-0.3156463948634855,41.87782,111.4,30.799998474121082,True
component_x,31484,129.8,0,Cat0,Cat1,Cat10,Cat0,Cat0,Cat2,Cat2,Cat6,0.8294848939942615,-0.0998584297957279,57.710857,,,False
component_x,31485,155.4,0,Cat0,Cat9,Cat3,Cat1,Cat0,Cat1,Cat0,Cat7,1.1012445082984696,-0.2637579787526249,53.96059,,,False
component_x,31487,170.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,1.1399710368644662,1.1201447073999786,178.38634,,,False
component_x,31489,150.0,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat6,0.5160856907337068,0.025582730203544474,23.329203,,,False
component_x,31490,136.0,0,Cat0,Cat12,Cat2,Cat0,Cat0,Cat0,Cat2,Cat4,0.8756740669546487,0.37051379219115793,122.62821,,,False
component_x,31492,146.4,0,Cat1,Cat1,Cat1,Cat2,Cat0,Cat0,Cat4,Cat4,1.2514941904016115,-0.9539059880441224,53.060314,138.6,7.799993896484381,True
component_x,31493,159.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat2,Cat4,0.47583217650940596,0.28859394944204825,27.166468,133.4,25.600006103515625,True
component_x,31494,136.4,0,Cat0,Cat12,Cat2,Cat0,Cat0,Cat0,Cat0,Cat7,0.8704074484047032,-0.534505390001816,39.265728,,,False
component_x,31497,136.2,0,Cat0,Cat4,Cat0,Cat2,Cat0,Cat0,Cat0,Cat7,0.573488423157428,0.5322179741962594,33.255657,65.0,71.19999999999999,False
component_x,31498,150.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.8250529357300936,0.15306011377934503,107.39095,,,False
component_x,31502,140.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.6788667227037618,-0.5582504392595632,38.722813,,,False
component_x,31503,126.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.5173181314565752,-0.5138413652359194,41.23714,,,False
component_x,31504,143.4,0,Cat1,Cat10,Cat0,Cat3,Cat0,Cat0,Cat4,Cat5,0.5274903337796099,-0.35278521741497587,39.40974,94.0,49.400000000000006,True
component_x,31505,165.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4,0.5437483671383551,-0.22182580197884735,56.532574,,,False
component_x,31506,149.6,0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat3,Cat5,0.5054003534806013,0.05959797745313661,21.3608,,,False
component_x,31508,150.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.9254092963259147,0.3725519471195919,100.65923,,,False
component_x,31509,161.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.727826757030409,0.00532453645166342,68.50018,,,False
component_x,31510,148.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4,0.7821636486819568,0.03900070292629013,56.40274,2.6,145.80000009536744,False
component_x,31511,159.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7,0.9797866792769184,-0.9797866792769184,54.239834,,,False
component_x,31512,138.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,1.5151403187647665,-0.21916385587170006,107.50562,,,False
component_x,31513,149.2,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat2,Cat4,1.1214799899030565,-0.8241389827284645,40.103764,147.2,2.000003051757801,True
component_x,31515,140.8,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat6,0.6683700631713324,0.3021743815252973,23.840866,,,False
component_x,31516,151.4,0,Cat0,Cat12,Cat0,Cat2,Cat0,Cat2,Cat0,Cat6,0.43728224166302115,-0.09585476679587161,18.809107,,,False
component_x,31517,163.8,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat7,0.41211196282964363,0.028862764107941544,22.21823,,,False
component_x,31518,140.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.6847053842765564,-0.6701769537643645,35.24613,,,False
component_x,31519,150.8,0,Cat0,Cat7,Cat1,Cat1,Cat0,Cat0,Cat0,Cat6,0.8582761125932624,-0.4035411340124629,23.715073,71.8,78.9999969482422,False
component_x,31522,149.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,1.0009743499709376,0.303514694155749,39.872314,,,False
component_x,31523,170.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4,0.5372171522944856,0.3431238501072504,44.698513,,,False
component_x,31524,167.0,0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat3,Cat5,2.0133945824422894,1.6345134361199236,331.5398,157.2,9.800003051757812,True
component_x,31525,139.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat4,1.086188728031389,-0.9137593873918554,50.47691,123.4,15.799998474121082,True
component_x,31526,153.6,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat7,0.6520601897105617,-0.14942499527589959,19.449585,,,False
component_x,31527,165.0,0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat3,Cat5,0.5507334867822596,0.1800352430546911,54.85416,,,False
component_x,31528,149.6,0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat3,Cat5,0.8830711054978263,-0.38127764808572134,76.81536,,,False
component_x,31530,159.4,0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat3,Cat5,0.4941833632804245,0.0011043294996944814,38.286854,,,False
component_x,31533,164.4,0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat3,Cat5,0.7571565599434654,0.5727207357205617,122.18278,,,False
component_x,31534,143.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat2,Cat4,0.4901798388529158,-0.18132418900736383,31.80445,,,False
component_x,31535,151.2,0,Cat0,Cat9,Cat3,Cat0,Cat0,Cat3,Cat0,Cat7,0.8917986010920864,0.739032104202256,96.22466,,,False
component_x,31536,144.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat4,0.4485519182778937,0.15486613957092155,39.589622,,,False
component_x,31537,134.6,0,Cat0,Cat1,Cat1,Cat3,Cat0,Cat0,Cat1,Cat4,0.8004857668329496,-0.2354733569165135,21.82598,,,False
component_x,31538,155.6,0,Cat0,Cat17,Cat2,Cat0,Cat0,Cat1,Cat0,Cat6,0.8343072839012805,-0.556359776400512,54.201843,,,False
component_x,31539,139.2,0,Cat0,Cat1,Cat1,Cat2,Cat0,Cat0,Cat0,Cat8,0.4062834257268641,0.036802682191849935,56.592396,,,False
component_x,31540,143.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,1.216455188655137,1.1330654682213652,109.69473,,,False
component_x,31543,160.4,0,Cat0,Cat7,Cat1,Cat1,Cat0,Cat1,Cat0,Cat7,0.47268190338198046,0.3248545130972862,29.637037,,,False
component_x,31544,130.4,0,Cat1,Cat14,Cat1,Cat3,Cat0,Cat0,Cat8,Cat8,1.3493269064167082,0.8670088025510226,212.29247,3.0,127.4,False
component_x,31546,142.2,0,Cat0,Cat12,Cat2,Cat0,Cat0,Cat0,Cat1,Cat4,0.5555108394992924,-0.17940538515719107,36.78477,,,False
component_x,31547,150.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat3,Cat0,Cat4,0.8948619317473501,-0.22500526368506016,157.32918,,,False
component_x,31549,146.6,1,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat0,Cat7,1.5950820697580006,1.545157762798107,159.01945,,,False
component_x,31550,146.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.5529552830315693,-0.25472128893377827,25.891235,,,False
component_x,31551,130.4,0,Cat0,Cat14,Cat1,Cat2,Cat0,Cat0,Cat0,Cat6,0.9949979972379855,-0.1273941400850922,60.153637,,,False
component_x,31553,154.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4,0.8298220367514332,0.38810458951897503,82.13094,,,False
component_x,31556,138.2,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat7,0.5421085739488865,0.4556100419895344,30.664398,,,False
component_x,31557,140.0,0,Cat1,Cat7,Cat1,Cat3,Cat0,Cat0,Cat4,Cat8,0.4649309195481634,0.19516625905019303,26.27476,69.6,70.4000015258789,False
component_x,31558,152.8,0,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat2,Cat7,0.7292620214756075,0.08412984634365266,42.040245,144.4,8.400006103515636,True
component_x,31559,144.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat5,0.6230384332514608,-0.16779126373781805,44.096615,,,False
component_x,31560,141.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat4,1.457958646686895,0.3502749920321004,231.81604,99.8,41.399996948242176,True
component_x,31561,141.8,0,Cat1,Cat0,Cat0,Cat3,Cat0,Cat0,Cat4,Cat5,1.2342723112330891,-0.5030433876817942,72.38418,,,False
component_x,31562,146.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7,0.5344464739059369,0.15067348651261717,16.839916,70.0,76.6,False
component_x,31563,142.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat5,0.7735715649396188,-0.2007489565168775,71.87272,,,False
component_x,31564,143.4,0,Cat1,Cat0,Cat0,Cat3,Cat0,Cat0,Cat4,Cat5,0.7923786390144535,0.7155475114861968,87.70635,,,False
